Offense Parent Group,MCPP,Zipcode,Zip Code,Population,Avg. Income/H/hold
LARCENY-THEFT,DOWNTOWN COMMERCIAL,98101,98101,"9,010","$26,995.00"
LARCENY-THEFT,SLU/CASCADE,98101,98101,"9,010","$26,995.00"
LARCENY-THEFT,DOWNTOWN COMMERCIAL,98101,98101,"9,010","$26,995.00"
LARCENY-THEFT,BELLTOWN,98101,98101,"9,010","$26,995.00"
BURGLARY/BREAKING&ENTERING,DOWNTOWN COMMERCIAL,98101,98101,"9,010","$26,995.00"
TRESPASS OF REAL PROPERTY,FIRST HILL,98101,98101,"9,010","$26,995.00"
MOTOR VEHICLE THEFT,FIRST HILL,98101,98101,"9,010","$26,995.00"
ASSAULT OFFENSES,SLU/CASCADE,98101,98101,"9,010","$26,995.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,SLU/CASCADE,98101,98101,"9,010","$26,995.00"
EXTORTION/BLACKMAIL,DOWNTOWN COMMERCIAL,98101,98101,"9,010","$26,995.00"
EXTORTION/BLACKMAIL,SLU/CASCADE,98101,98101,"9,010","$26,995.00"
ASSAULT OFFENSES,DOWNTOWN COMMERCIAL,98101,98101,"9,010","$26,995.00"
LARCENY-THEFT,DOWNTOWN COMMERCIAL,98101,98101,"9,010","$26,995.00"
MOTOR VEHICLE THEFT,DOWNTOWN COMMERCIAL,98101,98101,"9,010","$26,995.00"
LARCENY-THEFT,DOWNTOWN COMMERCIAL,98101,98101,"9,010","$26,995.00"
LARCENY-THEFT,DOWNTOWN COMMERCIAL,98101,98101,"9,010","$26,995.00"
BURGLARY/BREAKING&ENTERING,DOWNTOWN COMMERCIAL,98101,98101,"9,010","$26,995.00"
BURGLARY/BREAKING&ENTERING,DOWNTOWN COMMERCIAL,98101,98101,"9,010","$26,995.00"
LARCENY-THEFT,DOWNTOWN COMMERCIAL,98101,98101,"9,010","$26,995.00"
ROBBERY,CAPITOL HILL,98101,98101,"9,010","$26,995.00"
ASSAULT OFFENSES,CAPITOL HILL,98101,98101,"9,010","$26,995.00"
LARCENY-THEFT,SLU/CASCADE,98101,98101,"9,010","$26,995.00"
BURGLARY/BREAKING&ENTERING,FIRST HILL,98101,98101,"9,010","$26,995.00"
BURGLARY/BREAKING&ENTERING,SLU/CASCADE,98101,98101,"9,010","$26,995.00"
LARCENY-THEFT,FIRST HILL,98101,98101,"9,010","$26,995.00"
BURGLARY/BREAKING&ENTERING,SLU/CASCADE,98101,98101,"9,010","$26,995.00"
LARCENY-THEFT,BELLTOWN,98101,98101,"9,010","$26,995.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,DOWNTOWN COMMERCIAL,98101,98101,"9,010","$26,995.00"
LARCENY-THEFT,BELLTOWN,98101,98101,"9,010","$26,995.00"
LARCENY-THEFT,FIRST HILL,98101,98101,"9,010","$26,995.00"
BURGLARY/BREAKING&ENTERING,BELLTOWN,98101,98101,"9,010","$26,995.00"
LARCENY-THEFT,SLU/CASCADE,98101,98101,"9,010","$26,995.00"
FRAUD OFFENSES,SLU/CASCADE,98101,98101,"9,010","$26,995.00"
LARCENY-THEFT,SLU/CASCADE,98101,98101,"9,010","$26,995.00"
ASSAULT OFFENSES,FIRST HILL,98101,98101,"9,010","$26,995.00"
LARCENY-THEFT,FIRST HILL,98101,98101,"9,010","$26,995.00"
ASSAULT OFFENSES,DOWNTOWN COMMERCIAL,98101,98101,"9,010","$26,995.00"
BURGLARY/BREAKING&ENTERING,DOWNTOWN COMMERCIAL,98101,98101,"9,010","$26,995.00"
ASSAULT OFFENSES,SLU/CASCADE,98101,98101,"9,010","$26,995.00"
DRUG/NARCOTIC OFFENSES,DOWNTOWN COMMERCIAL,98101,98101,"9,010","$26,995.00"
TRESPASS OF REAL PROPERTY,DOWNTOWN COMMERCIAL,98101,98101,"9,010","$26,995.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,DOWNTOWN COMMERCIAL,98101,98101,"9,010","$26,995.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,BITTERLAKE,98133,98133,"42,896","$41,743.00"
ROBBERY,GREENWOOD,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,NORTHGATE,98133,98133,"42,896","$41,743.00"
MOTOR VEHICLE THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,NORTHGATE,98133,98133,"42,896","$41,743.00"
MOTOR VEHICLE THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
DRIVING UNDER THE INFLUENCE,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
TRESPASS OF REAL PROPERTY,BITTERLAKE,98133,98133,"42,896","$41,743.00"
WEAPON LAW VIOLATIONS,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,GREENWOOD,98133,98133,"42,896","$41,743.00"
MOTOR VEHICLE THEFT,GREENWOOD,98133,98133,"42,896","$41,743.00"
FRAUD OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
STOLEN PROPERTY OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,NORTHGATE,98133,98133,"42,896","$41,743.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,NORTHGATE,98133,98133,"42,896","$41,743.00"
STOLEN PROPERTY OFFENSES,BITTERLAKE,98133,98133,"42,896","$41,743.00"
TRESPASS OF REAL PROPERTY,BITTERLAKE,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
ROBBERY,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,BITTERLAKE,98133,98133,"42,896","$41,743.00"
DRIVING UNDER THE INFLUENCE,BITTERLAKE,98133,98133,"42,896","$41,743.00"
MOTOR VEHICLE THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
DRIVING UNDER THE INFLUENCE,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,GREENWOOD,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
DRUG/NARCOTIC OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,BITTERLAKE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,GREENWOOD,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,GREENWOOD,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
TRESPASS OF REAL PROPERTY,BITTERLAKE,98133,98133,"42,896","$41,743.00"
FRAUD OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
DRUG/NARCOTIC OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
WEAPON LAW VIOLATIONS,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,NORTHGATE,98133,98133,"42,896","$41,743.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,BITTERLAKE,98133,98133,"42,896","$41,743.00"
TRESPASS OF REAL PROPERTY,NORTHGATE,98133,98133,"42,896","$41,743.00"
ANIMAL CRUELTY,BITTERLAKE,98133,98133,"42,896","$41,743.00"
FRAUD OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
FRAUD OFFENSES,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,NORTHGATE,98133,98133,"42,896","$41,743.00"
FRAUD OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,GREENWOOD,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
MOTOR VEHICLE THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
MOTOR VEHICLE THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,BITTERLAKE,98133,98133,"42,896","$41,743.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,NORTHGATE,98133,98133,"42,896","$41,743.00"
FRAUD OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
ROBBERY,GREENWOOD,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
ROBBERY,NORTHGATE,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,BITTERLAKE,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,GREENWOOD,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,GREENWOOD,98133,98133,"42,896","$41,743.00"
MOTOR VEHICLE THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,NORTHGATE,98133,98133,"42,896","$41,743.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,NORTHGATE,98133,98133,"42,896","$41,743.00"
STOLEN PROPERTY OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,BITTERLAKE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,NORTHGATE,98133,98133,"42,896","$41,743.00"
MOTOR VEHICLE THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,NORTHGATE,98133,98133,"42,896","$41,743.00"
STOLEN PROPERTY OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
TRESPASS OF REAL PROPERTY,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,NORTHGATE,98133,98133,"42,896","$41,743.00"
TRESPASS OF REAL PROPERTY,BITTERLAKE,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,GREENWOOD,98133,98133,"42,896","$41,743.00"
MOTOR VEHICLE THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
MOTOR VEHICLE THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
MOTOR VEHICLE THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,GREENWOOD,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,BITTERLAKE,98133,98133,"42,896","$41,743.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,NORTHGATE,98133,98133,"42,896","$41,743.00"
MOTOR VEHICLE THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,GREENWOOD,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
STOLEN PROPERTY OFFENSES,GREENWOOD,98133,98133,"42,896","$41,743.00"
FRAUD OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,NORTHGATE,98133,98133,"42,896","$41,743.00"
COUNTERFEITING/FORGERY,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
TRESPASS OF REAL PROPERTY,NORTHGATE,98133,98133,"42,896","$41,743.00"
FRAUD OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,GREENWOOD,98133,98133,"42,896","$41,743.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
FRAUD OFFENSES,BITTERLAKE,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
TRESPASS OF REAL PROPERTY,NORTHGATE,98133,98133,"42,896","$41,743.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,BITTERLAKE,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,GREENWOOD,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,NORTHGATE,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,BITTERLAKE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,NORTHGATE,98133,98133,"42,896","$41,743.00"
DRIVING UNDER THE INFLUENCE,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,NORTHGATE,98133,98133,"42,896","$41,743.00"
STOLEN PROPERTY OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
TRESPASS OF REAL PROPERTY,BITTERLAKE,98133,98133,"42,896","$41,743.00"
MOTOR VEHICLE THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
FRAUD OFFENSES,BITTERLAKE,98133,98133,"42,896","$41,743.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,BITTERLAKE,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,BITTERLAKE,98133,98133,"42,896","$41,743.00"
ASSAULT OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
MOTOR VEHICLE THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
FRAUD OFFENSES,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,GREENWOOD,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,NORTHGATE,98133,98133,"42,896","$41,743.00"
LARCENY-THEFT,BITTERLAKE,98133,98133,"42,896","$41,743.00"
BURGLARY/BREAKING&ENTERING,GREENWOOD,98133,98133,"42,896","$41,743.00"
DRIVING UNDER THE INFLUENCE,MID BEACON HILL,98108,98108,"21,223","$38,413.00"
BURGLARY/BREAKING&ENTERING,SODO,98108,98108,"21,223","$38,413.00"
BURGLARY/BREAKING&ENTERING,GEORGETOWN,98108,98108,"21,223","$38,413.00"
BURGLARY/BREAKING&ENTERING,GEORGETOWN,98108,98108,"21,223","$38,413.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,MID BEACON HILL,98108,98108,"21,223","$38,413.00"
LARCENY-THEFT,SOUTH PARK,98108,98108,"21,223","$38,413.00"
MOTOR VEHICLE THEFT,NORTH BEACON HILL,98108,98108,"21,223","$38,413.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,SOUTH PARK,98108,98108,"21,223","$38,413.00"
ROBBERY,GEORGETOWN,98108,98108,"21,223","$38,413.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,GEORGETOWN,98108,98108,"21,223","$38,413.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,SOUTH PARK,98108,98108,"21,223","$38,413.00"
LARCENY-THEFT,GEORGETOWN,98108,98108,"21,223","$38,413.00"
LARCENY-THEFT,MID BEACON HILL,98108,98108,"21,223","$38,413.00"
LARCENY-THEFT,CLAREMONT/RAINIER VISTA,98108,98108,"21,223","$38,413.00"
LARCENY-THEFT,GEORGETOWN,98108,98108,"21,223","$38,413.00"
FRAUD OFFENSES,NORTH BEACON HILL,98108,98108,"21,223","$38,413.00"
LARCENY-THEFT,GEORGETOWN,98108,98108,"21,223","$38,413.00"
BURGLARY/BREAKING&ENTERING,SOUTH BEACON HILL,98108,98108,"21,223","$38,413.00"
STOLEN PROPERTY OFFENSES,GEORGETOWN,98108,98108,"21,223","$38,413.00"
LARCENY-THEFT,MID BEACON HILL,98108,98108,"21,223","$38,413.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,GEORGETOWN,98108,98108,"21,223","$38,413.00"
LARCENY-THEFT,NORTH BEACON HILL,98108,98108,"21,223","$38,413.00"
LARCENY-THEFT,CLAREMONT/RAINIER VISTA,98108,98108,"21,223","$38,413.00"
TRESPASS OF REAL PROPERTY,GEORGETOWN,98108,98108,"21,223","$38,413.00"
ASSAULT OFFENSES,HIGHLAND PARK,98108,98108,"21,223","$38,413.00"
ARSON,GEORGETOWN,98108,98108,"21,223","$38,413.00"
COUNTERFEITING/FORGERY,NEW HOLLY,98108,98108,"21,223","$38,413.00"
LARCENY-THEFT,MID BEACON HILL,98108,98108,"21,223","$38,413.00"
BURGLARY/BREAKING&ENTERING,SOUTH PARK,98108,98108,"21,223","$38,413.00"
BURGLARY/BREAKING&ENTERING,GEORGETOWN,98108,98108,"21,223","$38,413.00"
LARCENY-THEFT,GEORGETOWN,98108,98108,"21,223","$38,413.00"
TRESPASS OF REAL PROPERTY,GEORGETOWN,98108,98108,"21,223","$38,413.00"
WEAPON LAW VIOLATIONS,SOUTH PARK,98108,98108,"21,223","$38,413.00"
LARCENY-THEFT,GEORGETOWN,98108,98108,"21,223","$38,413.00"
LARCENY-THEFT,GEORGETOWN,98108,98108,"21,223","$38,413.00"
LARCENY-THEFT,MID BEACON HILL,98108,98108,"21,223","$38,413.00"
ASSAULT OFFENSES,HIGHLAND PARK,98108,98108,"21,223","$38,413.00"
MOTOR VEHICLE THEFT,SOUTH PARK,98108,98108,"21,223","$38,413.00"
LARCENY-THEFT,GEORGETOWN,98108,98108,"21,223","$38,413.00"
ARSON,NORTH BEACON HILL,98108,98108,"21,223","$38,413.00"
ASSAULT OFFENSES,MID BEACON HILL,98108,98108,"21,223","$38,413.00"
MOTOR VEHICLE THEFT,MID BEACON HILL,98108,98108,"21,223","$38,413.00"
LARCENY-THEFT,MID BEACON HILL,98108,98108,"21,223","$38,413.00"
DRIVING UNDER THE INFLUENCE,NORTH BEACON HILL,98108,98108,"21,223","$38,413.00"
ROBBERY,MID BEACON HILL,98108,98108,"21,223","$38,413.00"
STOLEN PROPERTY OFFENSES,SOUTH PARK,98108,98108,"21,223","$38,413.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,SOUTH PARK,98108,98108,"21,223","$38,413.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,SOUTH PARK,98108,98108,"21,223","$38,413.00"
LARCENY-THEFT,GEORGETOWN,98108,98108,"21,223","$38,413.00"
MOTOR VEHICLE THEFT,SOUTH PARK,98108,98108,"21,223","$38,413.00"
MOTOR VEHICLE THEFT,MID BEACON HILL,98108,98108,"21,223","$38,413.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,NORTH BEACON HILL,98108,98108,"21,223","$38,413.00"
ASSAULT OFFENSES,NORTH BEACON HILL,98108,98108,"21,223","$38,413.00"
TRESPASS OF REAL PROPERTY,SOUTH PARK,98108,98108,"21,223","$38,413.00"
DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,GEORGETOWN,98108,98108,"21,223","$38,413.00"
COUNTERFEITING/FORGERY,MID BEACON HILL,98108,98108,"21,223","$38,413.00"
